역명,호선,위도,경도,시청과의거리,주소
양촌,김포골드라인,37.6424,126.614,33.172985924226985,"45, 대곶남로672번길, 양촌읍, 김포시, 경기도, 10045, 대한민국"
원시,서해선,37.3024,126.787,33.88158504562035,"동산로, 원시동, 단원구, 안산시, 경기도, 15600, 대한민국"
원곡,서해선,37.3132,126.796,32.44397647158335,"동산로, 원시동, 단원구, 안산시, 경기도, 15434, 대한민국"
초지,서해선,37.3196,126.808,31.30549648567753,"초지, 초지역지하차도, 초지동, 단원구, 안산시, 경기도, 15386, 대한민국"
선부,서해선,37.3344,126.81,29.783065608728084,"선부광장로, 선부동, 단원구, 안산시, 경기도, 대한민국"
달미,서해선,37.3488,126.809,28.45174421704932,"달미, 순환로, 땟골마을, 단원구, 안산시, 경기도, 15214, 대한민국"
시흥능곡,서해선,37.3699,126.809,26.482235009670497,"연성뷰파이브, 8, 시흥대로, 능곡주공6단지아파트, 능곡동, 시흥시, 경기도, 14995, 대한민국"
시흥시청,서해선,37.3822,126.806,25.520474717709043,"시흥대로, 광석동, 연성동, 시흥시, 경기도, 14998, 대한민국"
신현,서해선,37.409,126.788,24.26268372353685,"신현역 2번 출입구, 시흥대로, 미산동, 신현동, 시흥시, 경기도, 14957, 대한민국"
신천,서해선,37.4391,126.787,22.032675943287355,"신천로100번길, 신천동, 시흥시, 경기도, 14950, 대한민국"
시흥대야,서해선,37.4501,126.793,20.84810047483558,"시흥대야, 복지로120번길, 영남2차아파트, 대야동, 시흥시, 경기도, 14907, 대한민국"
소새울,서해선,37.4685,126.797,19.348423759851105,"소새울, 소사로, 소사본동, 소사구, 부천시, 경기도, 14901, 대한민국"
소사,서해선,37.4833,126.795,18.62228653305844,"소사로, 소사동, 원미구, 부천시, 경기도, 14651, 대한민국"
탑석,의정부선,37.7336,127.089,20.97711653002339,"탑석, 부용천 자전거길, 용현동, 의정부시, 경기도, 11803, 대한민국"
송산,의정부선,37.7373,127.087,21.262202284476885,"용현동, 의정부시, 경기도, 11789, 대한민국"
어룡,의정부선,37.7428,127.085,21.73304760998759,"어룡역, 충의로124번길, 의정부시, 경기도, 11803, 대한민국"
곤제,의정부선,37.7505,127.084,22.47120579420368,"곤제, 부용천 자전거길, 의정부시, 경기도, 11755, 대한민국"
효자,의정부선,37.754,127.077,22.581474242727,"부용천 자전거길, 용현동, 의정부시, 경기도, 11775, 대한민국"
경기도청북부청사,의정부선,37.7506,127.071,22.031884698484724,"경기도청북부청사역 1번출구, 장곡로, 금오동, 의정부시, 경기도, 11775, 대한민국"
새말,의정부선,37.7489,127.064,21.63371598709723,"새말, 장곡로, 의정부시, 경기도, 11777, 대한민국"
동오,의정부선,37.7453,127.057,21.048078968337837,"동오, 장곡로, 의정부시, 경기도, 11740, 대한민국"
의정부중앙,의정부선,37.7437,127.05,20.683660599685552,"장흥식당, 1309, 호국로, 의정부동, 의정부1동, 의정부시, 경기도, 11689, 대한민국"
흥선,의정부선,37.7433,127.037,20.320114886644348,"흥선, 호국로, 의정부2동, 의정부시, 경기도, 11672, 대한민국"
의정부시청,의정부선,37.7393,127.035,19.84527338471218,"의정부시청, 69, 의정로, 의정부2동, 의정부시, 경기도, 11672, 대한민국"
경전철의정부,의정부선,37.7372,127.043,19.810609113149017,"경전철의정부역 1번출구, 신흥로, 의정부2동, 의정부시, 경기도, 11652, 대한민국"
범골,의정부선,37.7288,127.044,18.94487596592598,"장수순대, 41-7, 백석로52번길, 호원2동, 의정부시, 경기도, 11632, 대한민국"
회룡,의정부선,37.725,127.047,18.62727609568988,"363, 평화로, 호원2동, 의정부시, 경기도, 11637, 대한민국"
발곡,의정부선,37.727,127.053,19.014128872178652,"장곡로, 의정부시, 경기도, 11733, 대한민국"
전대.에버랜드,에버라인선,37.2853,127.22,37.870493380823696,"전대·에버랜드, 에버랜드로, 처인구, 용인시, 경기도, 17028, 대한민국"
둔전,에버라인선,37.2671,127.214,39.27628029111838,"둔전, 경안천로, 처인구, 용인시, 경기도, 17038, 대한민국"
보평,에버라인선,37.259,127.218,40.22823509485716,"경안천 자전거길, 고림동, 처인구, 용인시, 경기도, 17041, 대한민국"
고진,에버라인선,37.2448,127.214,41.401142026680354,"경안천 자전거길, 유방동, 처인구, 용인시, 경기도, 17148, 대한민국"
운동장.송담대,에버라인선,37.2378,127.209,41.859276463926136,"김량대교, 김량장동, 동성그린빌라, 처인구, 용인시, 경기도, 17153, 대한민국"
김량장,에버라인선,37.2372,127.199,41.49516900274233,"금학천 자전거길, 역북동, 처인구, 용인시, 경기도, 17020, 대한민국"
명지대,에버라인선,37.238,127.19,41.0482505765442,"금학천 자전거길, 역북동, 처인구, 용인시, 경기도, 17020, 대한민국"
시청.용인대,에버라인선,37.2392,127.178,40.45594632091346,"처인구, 용인시, 경기도, 17020, 대한민국"
삼가,에버라인선,37.2421,127.168,39.7856924361783,"중부대로, 삼가동, 처인구, 용인시, 경기도, 17091, 대한민국"
초당,에버라인선,37.2608,127.159,37.56445714934307,"초당지하차도, 기흥구, 용인시, 경기도, 17013, 대한민국"
동백,에버라인선,37.269,127.153,36.51364236023509,"동백역 2번출구, 동백3로, 대원칸타빌아파트, 기흥구, 용인시, 경기도, 17009, 대한민국"
어정,에버라인선,37.2749,127.144,35.58559692497935,"어정역 2번출구, 신갈천자전거길, 구갈동, 기흥구, 용인시, 경기도, 16995, 대한민국"
지석,에버라인선,37.2696,127.137,35.87763866032654,"신갈천자전거길, 구갈동, 기흥구, 용인시, 경기도, 16995, 대한민국"
강남대,에버라인선,37.2702,127.126,35.447122715545305,"강남대, 강남대지하차도, 구갈동, 기흥구, 용인시, 경기도, 16978, 대한민국"
기흥,에버라인선,37.2754,127.117,34.62071374533863,"기흥, 신갈천자전거길, 구갈동, 기흥구, 용인시, 경기도, 17067, 대한민국"
광교,신분당선(연장),37.3021,127.044,29.977737248409245,"광교, 55, 대학로, 이의동, 영통구, 수원시, 경기도, 16226, 대한민국"
광교중앙,신분당선(연장),37.2886,127.051,31.571881675203873,"도청로, 영통구, 수원시, 경기도, 16509, 대한민국"
상현,신분당선(연장),37.2977,127.069,30.954884750776152,"311, 광교중앙로, 상현동, 신봉동, 수지구, 용인시, 경기도, 16944, 대한민국"
성복,신분당선(연장),37.3133,127.08,29.563264267967632,"수지로, 신봉동, 수지구, 용인시, 경기도, 16858, 대한민국"
수지구청,신분당선(연장),37.3227,127.095,29.012888905285756,"로얄스포츠센터, 119, 풍덕천로, 풍덕천동, 신봉동, 수지구, 용인시, 경기도, 16836, 대한민국"
동천,신분당선(연장),37.3379,127.103,27.712316067709633,"동천, 신수로, 신봉동, 수지구, 용인시, 경기도, 16826, 대한민국"
미금,신분당선(연장),37.35,127.109,26.70738477387722,"미금역 사거리, 돌마로, 분당구, 성남시, 경기도, 13615, 대한민국"
정자,신분당선,37.3671,127.108,24.965062581077643,"성남대로, 분당구, 성남시, 경기도, 13555, 대한민국"
판교,신분당선,37.3948,127.112,22.455693756414167,"판교, 판교역로146번길, 백현동, 분당구, 성남시, 경기도, 13529, 대한민국"
청계산입구,신분당선,37.4472,127.056,14.943823590159724,"청계산로, 내곡동, 양재2동, 서초구, 서울, 06794, 대한민국"
양재시민의숲,신분당선,37.47,127.038,11.964758467736084,"양재시민의숲, 강남대로, 양재동, 양재2동, 서초구, 서울, 06779, 대한민국"
영종,공항철도1호선,37.512,126.524,40.504697660713646,"운북동, 영종동, 중구, 인천광역시, 22372, 대한민국"
인천공항2터미널,공항철도1호선,37.4607,126.441,48.822697656172004,"인천국제공항, 272, 공항로, 운서동, 중구, 인천광역시, 22382, 대한민국"
인천공항1터미널,공항철도1호선,37.4475,126.453,48.182715688576764,"인천국제공항 제1여객터미널 교통센터, 271, 공항로, 운서동, 중구, 인천광역시, 22382, 대한민국"
공항화물청사,공항철도1호선,37.459,126.478,45.71196778223837,"공항동로135번길, 운서동, 중구, 인천광역시, 22379, 대한민국"
운서,공항철도1호선,37.4929,126.494,43.47694774477129,"1, 인천국제공항고속도로, 운서동, 중구, 인천광역시, 22371, 대한민국"
청라국제도시,공항철도1호선,37.5564,126.625,31.15347154144022,"2, 인천국제공항고속도로, 청라3동, 서구, 인천광역시, 22689, 대한민국"
검암,공항철도1호선,37.5691,126.674,26.812988438891878,"1, 서곶로, 검암동, 검암경서동, 서구, 인천광역시, 22694, 대한민국"
계양,공항철도1호선,37.5717,126.736,21.354258741760688,"24, 다남로, 귤현동, 계양1동, 계양구, 인천광역시, 21015, 대한민국"
석남,7호선,37.5062,126.676,27.479457410036876,"가남로, 가좌동, 석남2동, 서구, 인천광역시, 22796, 대한민국"
산곡,7호선,37.5086,126.704,25.022213225853417,"산곡, 379, 길주로, 산곡동, 청천2동, 부평구, 인천광역시, 21364, 대한민국"
부평구청,7호선(인천),37.5085,126.721,23.58012067985766,"부평구청역 1번 출구, 부평대로, 갈산동, 청천2동, 부평구, 인천광역시, 21315, 대한민국"
굴포천,7호선(인천),37.5068,126.732,22.703739362258723,"길주로, 삼산동, 부평구, 인천광역시, 21355, 대한민국"
삼산체육관,7호선(인천),37.5072,126.742,21.848636606626584,"수변로, 삼산동, 부평구, 인천광역시, 14505, 대한민국"
상동,7호선(인천),37.5058,126.753,20.975961157194167,"우리은행, 91 비잔티움주상복합, 길주로, 원미구, 부천시, 경기도, 14543, 대한민국"
부천시청,7호선(인천),37.5044,126.764,20.11336529578675,"길주로, 중동, 원미구, 부천시, 경기도, 14537, 대한민국"
신중동,7호선(인천),37.5028,126.776,19.188443577522467,"먹쉬돈나, 300, 길주로, 중동, 원미구, 부천시, 경기도, 14548, 대한민국"
춘의,7호선(인천),37.5037,126.788,18.170629800151872,"길주로412번길, 준공업지역, 원미구, 부천시, 경기도, 14488, 대한민국"
부천종합운동장,7호선(인천),37.505,126.797,17.383259936280986,"부천종합운동장역 인천교통공사 별관, 길주로, 춘의동, 원미구, 부천시, 경기도, 14488, 대한민국"
까치울,7호선(인천),37.5061,126.811,16.20466704264568,"까치울역 2번출구, 길주로, 춘의동, 원미구, 부천시, 경기도, 14478, 대한민국"
운연,인천2호선,37.4401,126.76,23.839292155215073,"운연, 매소홀로, 운연동, 장수서창동, 남동구, 인천광역시, 21604, 대한민국"
인천대공원,인천2호선,37.4488,126.753,23.793749822417826,"수인로, 장수동, 장수서창동, 남동구, 인천광역시, 21541, 대한민국"
남동구청,인천2호선,37.4482,126.737,25.01921757328298,"인주대로, 만수동, 만수1동, 남동구, 인천광역시, 21591, 대한민국"
만수,인천2호선,37.4549,126.732,25.016424747250344,"구월로372번길, 만수동, 만수1동, 남동구, 인천광역시, 21540, 대한민국"
모래내시장,인천2호선,37.4558,126.719,25.970298153930255,"구월로, 현대홈타운 아파트, 구월2동, 남동구, 인천광역시, 21561, 대한민국"
석천사거리,인천2호선,37.4568,126.71,26.62048523995615,"구월로, 현대홈타운 아파트, 구월2동, 남동구, 인천광역시, 21561, 대한민국"
인천시청,인천2호선,37.4568,126.701,27.32834801514576,"구월로, 현대홈타운 아파트, 간석1동, 남동구, 인천광역시, 21561, 대한민국"
석바위시장,인천2호선,37.4576,126.693,27.922591850115936,"구월로, 현대홈타운 아파트, 주안6동, 미추홀구, 인천광역시, 21561, 대한민국"
시민공원,인천2호선,37.4583,126.681,28.847108581764797,"시민공원역 2번출구, 경인로, 주안4동, 미추홀구, 인천광역시, 22148, 대한민국"
주안,인천2호선,37.465,126.679,28.705173620897007,"4, 주안로, 주안동, 주안1동, 미추홀구, 인천광역시, 22136, 대한민국"
주안국가산단,인천2호선,37.4737,126.681,28.17284197297607,"86, 길파로, 주안동, 주안5동, 미추홀구, 인천광역시, 22122, 대한민국"
가재울,인천2호선,37.4842,126.684,27.51472087044429,"열우물로, 가좌4동, 서구, 인천광역시, 22821, 대한민국"
인천가좌,인천2호선,37.4897,126.675,28.071162392524123,"가정로58번길, 가좌동, 가좌1동, 서구, 인천광역시, 22834, 대한민국"
서부여성회관,인천2호선,37.5002,126.676,27.65108052059124,"인천대로, 석남3동, 서구, 인천광역시, 22796, 대한민국"
석남,인천2호선,37.5062,126.676,27.479457410036876,"가남로, 가좌동, 석남2동, 서구, 인천광역시, 22796, 대한민국"
가정중앙시장,인천2호선,37.5171,126.677,27.120451797423073,"인천대로, 가정1동, 서구, 인천광역시, 22799, 대한민국"
가정,인천2호선,37.5247,126.676,27.04720300840399,"봉오대로, 가정동, 가정1동, 서구, 인천광역시, 22775, 대한민국"
서구청,인천2호선,37.5437,126.677,26.67330914846681,"탁옥로, 심곡동, 연희동, 서구, 인천광역시, 22726, 대한민국"
아시아드경기장,인천2호선,37.5517,126.677,26.601761620252436,"서곶로, 심곡동, 연희동, 서구, 인천광역시, 22726, 대한민국"
검바위,인천2호선,37.5614,126.678,26.46663170454072,"서곶로, 검암동, 검암경서동, 서구, 인천광역시, 22696, 대한민국"
검암,인천2호선,37.5687,126.676,26.636366465562507,"검암역 3번출구, 서곶로, 검암동, 검암경서동, 서구, 인천광역시, 22696, 대한민국"
독정,인천2호선,37.5852,126.676,26.712692962428104,"검단마트약국, 754, 서곶로, 독가촌, 당하동, 서구, 인천광역시, 22686, 대한민국"
완정,인천2호선,37.5929,126.673,27.054071970185984,"완정, 청마로7번길, 당하동, 서구, 인천광역시, 22677, 대한민국"
마전,인천2호선,37.5976,126.667,27.639238817126856,"영남탑스빌웰빙타운, 70, 완정로, 당하동, 서구, 인천광역시, 22640, 대한민국"
검단사거리,인천2호선,37.6018,126.657,28.573217258989242,"뷰비스타운, 474, 검단로, 오류왕길동, 서구, 인천광역시, 22636, 대한민국"
왕길,인천2호선,37.5952,126.643,29.70946470249295,"검단로, 오류동, 오류왕길동, 서구, 인천광역시, 22652, 대한민국"
검단오류,인천2호선,37.5949,126.627,31.10832881411555,"검단로, 오류동, 오류왕길동, 서구, 인천광역시, 22652, 대한민국"
송도달빛축제공원,인천1호선,37.4071,126.626,35.779851938413834,"9, 송도2동, 연수구, 인천광역시, 22020, 대한민국"
국제업무지구,인천1호선,37.3999,126.63,35.88195672510763,"국제업무지구 1번출구, 인천타워대로, 송도4동, 연수구, 인천광역시, 22007, 대한민국"
센트럴파크,인천1호선,37.3931,126.635,35.90659216505272,"인천도시역사관, 238, 인천타워대로, 송도2동, 연수구, 인천광역시, 22009, 대한민국"
인천대입구,인천1호선,37.386,126.639,36.04437583506763,"인천타워대로, 송도4동, 연수구, 인천광역시, 22009, 대한민국"
지식정보단지,인천1호선,37.3784,126.645,36.09045510490887,"인천타워대로, 송도동, 송도1동, 연수구, 인천광역시, 22009, 대한민국"
테크노파크,인천1호선,37.3823,126.656,35.04812389346984,"테크노파크, 송도국제대로, 송도동, 송도1동, 연수구, 인천광역시, 21982, 대한민국"
캠퍼스타운,인천1호선,37.3879,126.662,34.25420947463482,"캠퍼스타운, 지하66, 송도국제대로, 송도동, 송도1동, 연수구, 인천광역시, 21982, 대한민국"
동막,인천1호선,37.3979,126.674,32.746474224380016,"승기천 자전거길, 동춘2동, 연수구, 인천광역시, 21698, 대한민국"
동춘,인천1호선,37.4047,126.681,31.80720079390813,"이마트, 경원대로, 동춘3동, 연수구, 인천광역시, 21974, 대한민국"
원인재,인천1호선,37.4123,126.688,30.82060374221428,"294, 경원대로, 연수2동, 연수구, 인천광역시, 21936, 대한민국"
신연수,인천1호선,37.418,126.694,30.02811754266389,"신연수, 368, 경원대로, 연수3동, 연수구, 인천광역시, 21938, 대한민국"
선학,인천1호선,37.4267,126.699,29.13175704303774,"경원대로, 선학동, 연수구, 인천광역시, 21938, 대한민국"
문학경기장,인천1호선,37.4349,126.699,28.654125029537546,"예술로, 선학동, 연수구, 인천광역시, 22241, 대한민국"
인천터미널,인천1호선,37.4424,126.7,28.159069126517945,"예술로, 관교동, 미추홀구, 인천광역시, 21574, 대한민국"
예술회관,인천1호선,37.4494,126.701,27.70676282081287,"예술로, 인천광역시교육청, 구월1동, 남동구, 인천광역시, 21558, 대한민국"
인천시청,인천1호선,37.4573,126.702,27.224527794008363,"인천시청, 예술로, 인천광역시교육청, 간석1동, 남동구, 인천광역시, 21574, 대한민국"
간석오거리,인천1호선,37.467,126.708,26.27822447348616,"남동대로, 구월동, 간석4동, 남동구, 인천광역시, 21554, 대한민국"
부평삼거리,인천1호선,37.4777,126.71,25.635022100865953,"경인로769번길, 부평동, 부평구, 인천광역시, 21435, 대한민국"
동수,인천1호선,37.4853,126.718,24.66236130302115,"경인로, 부평동, 부평구, 인천광역시, 21408, 대한민국"
부평,인천1호선,37.4905,126.723,24.04241221893129,"경원대로1344번길, 부평동, 부평구, 인천광역시, 21404, 대한민국"
부평시장,인천1호선,37.4984,126.722,23.829988212350255,"한화생명, 부평대로71번길, 부평동, 부평구, 인천광역시, 21359, 대한민국"
부평구청,인천1호선,37.5084,126.721,23.58318343793138,"부평구청역 1번 출구, 부평대로, 갈산동, 청천2동, 부평구, 인천광역시, 21315, 대한민국"
갈산,인천1호선,37.5173,126.722,23.24409423194041,"평천로287번길, 갈산동, 부평구, 인천광역시, 21333, 대한민국"
작전,인천1호선,37.5304,126.723,22.855627772628168,"봉오대로, 효성동, 작전2동, 계양구, 인천광역시, 21109, 대한민국"
경인교대입구,인천1호선,37.5382,126.723,22.71782330057399,"경인교대역입구, 계양대로, 계산동, 계산1동, 계양구, 인천광역시, 21091, 대한민국"
계산,인천1호선,37.5432,126.728,22.20873617768053,"경명대로, 계산2동, 계양구, 인천광역시, 21030, 대한민국"
임학,인천1호선,37.5451,126.739,21.22094823903496,"임학역 1번출구, 장제로, 임학동, 계양2동, 계양구, 인천광역시, 21035, 대한민국"
박촌,인천1호선,37.5537,126.745,20.60582151524683,"박촌, 장제로, 박촌동, 계양1동, 계양구, 인천광역시, 21022, 대한민국"
귤현,인천1호선,37.5664,126.743,20.73048489091218,"1136, 장제로, 계양3동, 계양구, 인천광역시, 21016, 대한민국"
계양,인천1호선,37.5714,126.736,21.353439283550202,"24, 다남로, 귤현동, 계양1동, 계양구, 인천광역시, 21015, 대한민국"
부평구청,7호선,37.5074,126.722,23.529410224902506,"길주로, 부평동, 청천2동, 부평구, 인천광역시, 21355, 대한민국"
굴포천,7호선,37.507,126.731,22.781557361323262,"길주로, 삼산동, 부평구, 인천광역시, 21355, 대한민국"
삼산체육관,7호선,37.5064,126.742,21.875792510107196,"길주로, 부개동, 삼산동, 부평구, 인천광역시, 14505, 대한민국"
상동,7호선,37.5058,126.753,20.975961157194167,"우리은행, 91 비잔티움주상복합, 길주로, 원미구, 부천시, 경기도, 14543, 대한민국"
부천시청,7호선,37.5046,126.764,20.105706919971333,"쿨펫동물병원 부천점, 188 이마트중동점, 길주로, 중동, 원미구, 부천시, 경기도, 14537, 대한민국"
신중동,7호선,37.503,126.776,19.180212332550873,"계남고가도로, 중동, 원미구, 부천시, 경기도, 14548, 대한민국"
춘의,7호선,37.5037,126.787,18.25204630830641,"길주로, 원미구, 부천시, 경기도, 14488, 대한민국"
부천종합운동장,7호선,37.5054,126.797,17.365746983525682,"길주로, 춘의동, 원미구, 부천시, 경기도, 14488, 대한민국"
까치울,7호선,37.5062,126.811,16.200046128838544,"길주로, 춘의동, 원미구, 부천시, 경기도, 14478, 대한민국"
이수,7호선,37.4852,126.982,9.055812745157505,"메가박스 이수점, 89, 동작대로, 사당1동, 동작구, 서울, 06677, 대한민국"
하남시청,5호선,37.542,127.206,20.266095765257024,"하남대로, 덕풍동, 덕풍3동, 하남시, 경기도, 12967, 대한민국"
하남검단산,5호선,37.5397,127.223,21.78588407474011,"대청로, 신장2동, 하남시, 경기도, 12944, 대한민국"
하남풍산,5호선,37.552,127.204,19.969193618266498,"덕풍119안전센터, 60, 덕풍서로, 덕풍3동, 하남시, 경기도, 12927, 대한민국"
미사,5호선,37.5609,127.194,19.031125776331514,"미사강변남로, 미사1동, 하남시, 경기도, 12912, 대한민국"
부천종합운동장,서해선,37.5055,126.797,17.361383789396147,"길주로, 춘의동, 원미구, 부천시, 경기도, 14488, 대한민국"
원종,서해선,37.5239,126.805,15.99089261228589,"이홍철산부인과, 원종로, 원종동, 부천시, 경기도, 14468, 대한민국"
대화,일산선,37.6761,126.748,23.650802940799494,"푸른대화치과, 1568, 중앙로, 대화동, 일산서구, 고양시, 경기도, 10381, 대한민국"
주엽,일산선,37.6701,126.761,22.326434200487068,"화성프라자, 1437, 중앙로, 주엽동, 주엽2동, 일산서구, 고양시, 경기도, 10387, 대한민국"
정발산,일산선,37.6595,126.773,20.81945351832427,"롯데백화점, 1283, 중앙로, 장항2동, 일산동구, 고양시, 경기도, 10401, 대한민국"
마두,일산선,37.6522,126.778,20.040934849167378,"올림픽스포츠센터, 1182, 중앙로, 마두동, 마두2동, 일산동구, 고양시, 경기도, 10414, 대한민국"
백석,일산선,37.6431,126.788,18.791965882400593,"백석, 일산로, 백석동, 백석1동, 일산동구, 고양시, 경기도, 10447, 대한민국"
대곡,일산선,37.6316,126.811,16.408970802537425,"71-81, 대주로107번길, 대장동, 능곡동, 덕양구, 고양시, 경기도, 10506, 대한민국"
화정,일산선,37.6346,126.833,14.860592490847994,"한화오벨리스크오피스텔, 65, 화정로, 화정동, 화정1동, 덕양구, 고양시, 경기도, 10497, 대한민국"
원당,일산선,37.6533,126.843,15.32364041298927,"1429, 고양대로, 성사1동, 덕양구, 고양시, 경기도, 10479, 대한민국"
삼송,일산선,37.6531,126.896,12.04069612785868,"삼송역주차장, 동송로, 삼송동, 삼송1동, 덕양구, 고양시, 경기도, 10590, 대한민국"
원흥,일산선,37.6507,126.873,13.166753147452672,"원흥1로, 삼송2동, 덕양구, 고양시, 경기도, 10560, 대한민국"
연천,경원선,38.1007,127.074,59.98384031170726,"275, 연천로, 차탄리, 연천읍, 연천군, 경기도, 11013, 대한민국"
전곡,경원선,38.0246,127.072,51.591526144722216,"전곡, 전곡역로93번길, 전곡리, 전곡읍, 연천군, 경기도, 11031, 대한민국"
초성리,경원선,37.9817,127.069,46.84349134006758,"청신로, 초성리, 청산면, 연천군, 경기도, 11023, 대한민국"
동두천,경원선,37.9279,127.055,40.73988851195368,"2687, 평화로, 동두천동, 동두천시, 경기도, 11307, 대한민국"
보산,경원선,37.9137,127.057,39.21443288037128,"중앙로361번길, 보산동, 동두천시, 경기도, 11311, 대한민국"
동두천중앙,경원선,37.9019,127.056,37.90781494117252,"228, 동두천로, 생연동, 동두천시, 경기도, 11330, 대한민국"
지행,경원선,37.8923,127.056,36.858456191701805,"2285, 평화로, 지행동, 동두천시, 경기도, 11350, 대한민국"
덕정,경원선,37.8432,127.061,31.60891295872708,"1356, 화합로, 덕정동, 양주시, 경기도, 11450, 대한민국"
덕계,경원선,37.8185,127.056,28.83594800135743,"317, 고덕로139번길, 회천신도시, 회천2동, 양주시, 경기도, 11444, 대한민국"
양주,경원선,37.7744,127.045,23.844137058658365,"주내역, 919, 평화로, 남방동, 양주시, 경기도, 11496, 대한민국"
녹양,경원선,37.7594,127.042,22.163289861591483,"체육로, 녹양동, 의정부시, 경기도, 11610, 대한민국"
가능,경원선,37.7486,127.044,21.051642542610605,"가능역, 633, 평화로, 의정부동, 의정부1동, 의정부시, 경기도, 11678, 대한민국"
의정부,경원선,37.7384,127.046,20.01557763688943,"525, 평화로, 의정부동, 의정부1동, 의정부시, 경기도, 11686, 대한민국"
회룡,경원선,37.7244,127.047,18.56420552651679,"회룡역, 363, 평화로, 호원2동, 의정부시, 경기도, 11637, 대한민국"
망월사,경원선,37.7099,127.047,17.048443964542876,"신한대학교, 95, 호암로, 호원동, 호원1동, 의정부시, 경기도, 11644, 대한민국"
도봉,경원선,37.6796,127.046,13.913073898492796,"도봉로152가길, 도봉2동, 도봉구, 서울, 01321, 대한민국"
인천,수인선,37.4764,126.617,33.39628027144491,"인천, 제물량로, 북성동2가, 북성동, 중구, 인천광역시, 22312, 대한민국"
신포,수인선,37.4687,126.624,33.08122885438828,"인천세관역사관, 191-9, 인중로, 사동, 신포동, 중구, 인천광역시, 22330, 대한민국"
숭의,수인선,37.4608,126.638,32.22943419393238,"숭의, 아암대로, 숭의1·3동, 미추홀구, 인천광역시, 22175, 대한민국"
인하대,수인선,37.4485,126.65,31.788731831475875,"소성로, 학익동, 용현1·4동, 미추홀구, 인천광역시, 22212, 대한민국"
송도,수인선,37.4285,126.658,32.15158209088267,"옥련지구대, 비류대로, 청학동, 옥련2동, 연수구, 인천광역시, 21954, 대한민국"
연수,수인선,37.4178,126.679,31.153525505494567,"2, 벚꽃로, 대동아파트, 연수2동, 연수구, 인천광역시, 21927, 대한민국"
원인재,수인선,37.413,126.687,30.850684365884998,"1, 경원대로287번길, 연수 시영1차아파트, 연수2동, 연수구, 인천광역시, 21929, 대한민국"
남동인더스파크,수인선,37.4077,126.695,30.602522380153655,"1, 은봉로60번길, 남동국가산업단지, 논현2동, 남동구, 인천광역시, 21696, 대한민국"
호구포,수인선,37.4016,126.709,30.01302050711016,"1, 논현로26번길, 논현2동, 남동구, 인천광역시, 21640, 대한민국"
인천논현,수인선,37.4006,126.722,29.183950696035872,"3, 청능대로, 논현2동, 남동구, 인천광역시, 21654, 대한민국"
소래포구,수인선,37.401,126.734,28.342702069752306,"2, 소래역로, 논현동, 논현1동, 남동구, 인천광역시, 21673, 대한민국"
월곶,수인선,37.3918,126.743,28.433910025815557,"4, 월곶중앙로14번길, 월곶동, 시흥시, 경기도, 14968, 대한민국"
달월,수인선,37.3797,126.745,29.246710701618,"2, 달월길, 월곶동, 시흥시, 경기도, 15005, 대한민국"
사리,수인선,37.29,126.857,32.56388748793877,"사리, 충장로, 이동, 상록구, 안산시, 경기도, 15564, 대한민국"
야목,수인선,37.2642,126.879,34.746462301628426,"본오매송로, 야목리, 화성시, 경기도, 18286, 대한민국"
어천,수인선,37.2501,126.909,35.71847355117478,"어천, 어천역길, 어천리, 화성시, 경기도, 18287, 대한민국"
오목천,수인선,37.243,126.964,36.00293769021327,"철길산책로, 오목천동, 권선구, 수원시, 경기도, 16641, 대한민국"
고색,수인선,37.2496,126.98,35.24754067114368,"철길산책로, 고색동, 권선구, 수원시, 경기도, 16650, 대한민국"
매교,분당선,37.2655,127.016,33.645176076712325,"효원로, 매교동, 팔달구, 수원시, 경기도, 16479, 대한민국"
수원시청,분당선,37.2619,127.031,34.19885407872334,"에스팝타워오피스텔, 269, 효원로, 인계동, 팔달구, 수원시, 경기도, 16490, 대한민국"
매탄권선,분당선,37.2528,127.041,35.32943713576778,"603, 권선로, 신동, 영통구, 수원시, 경기도, 16546, 대한민국"
망포,분당선,37.2458,127.057,36.342385052558214,"망포, 덕영대로, 영통구, 수원시, 경기도, 16698, 대한민국"
영통,분당선,37.2516,127.071,35.97099779393605,"매영로, 영통동, 영통구, 수원시, 경기도, 16701, 대한민국"
청명,분당선,37.2595,127.079,35.28772415469643,"봉영로, 영통동, 영통구, 수원시, 경기도, 16712, 대한민국"
상갈,분당선,37.2618,127.109,35.805219589642114,"금화로40번길, 금화마을4단지주공그린빌아파트, 기흥구, 용인시, 경기도, 17072, 대한민국"
기흥,분당선,37.2751,127.116,34.62078371372051,"구갈동, 기흥구, 용인시, 경기도, 17065, 대한민국"
신갈,분당선,37.2861,127.111,33.32018594036728,"기흥로, 구갈동, 기흥구, 용인시, 경기도, 16975, 대한민국"
구성,분당선,37.299,127.106,31.821938689520398,"구성, 용구대로2325번길, 기흥구, 용인시, 경기도, 16921, 대한민국"
죽전,분당선,37.3248,127.107,29.190796663560786,"주차동, 536, 포은대로, 신봉동, 수지구, 용인시, 경기도, 16896, 대한민국"
보정,분당선,37.3128,127.108,30.4576390305735,"용구대로, 보정동, 기흥구, 용인시, 경기도, 16903, 대한민국"
이매,분당선,37.3954,127.128,23.17417368313815,"이매, 성남대로, 이매동, 분당구, 성남시, 경기도, 13567, 대한민국"
